episode_reward,max-path-return_agent_1,max-path-return_agent_0,episodes,total-samples,mean-path-return_agent_1,last-path-return_agent_0,mean-path-return_agent_0,last-path-return_agent_1
761,50.0,50.0,761,1968,5.0,50.0,25.0,10.0
762,50.0,50.0,762,1970,5.0,50.0,25.0,10.0
763,50.0,50.0,763,1973,3.3333333333333335,50.0,16.666666666666668,10.0
764,50.0,50.0,764,1975,5.0,50.0,25.0,10.0
765,50.0,50.0,765,1977,5.0,50.0,25.0,10.0
766,50.0,50.0,766,1980,16.666666666666668,10.0,3.3333333333333335,50.0
767,50.0,50.0,767,1982,5.0,50.0,25.0,10.0
768,50.0,50.0,768,1985,3.3333333333333335,50.0,16.666666666666668,10.0
769,50.0,50.0,769,1987,5.0,50.0,25.0,10.0
770,50.0,50.0,770,1989,5.0,50.0,25.0,10.0
771,50.0,50.0,771,1991,5.0,50.0,25.0,10.0
772,50.0,50.0,772,1994,16.666666666666668,10.0,3.3333333333333335,50.0
773,50.0,50.0,773,1996,5.0,50.0,25.0,10.0
774,50.0,50.0,774,1998,5.0,50.0,25.0,10.0
775,50.0,50.0,775,2000,5.0,50.0,25.0,10.0
