episode_reward,mean-path-return_agent_0,episodes,max-path-return_agent_1,total-samples,max-path-return_agent_0,mean-path-return_agent_1,last-path-return_agent_1,last-path-return_agent_0
361,3.3333333333333335,361,50.0,1007,50.0,16.666666666666668,50.0,10.0
362,-2.5,362,50.0,1009,50.0,-2.5,-5.0,-5.0
363,3.3333333333333335,363,50.0,1012,50.0,16.666666666666668,50.0,10.0
364,-1.6666666666666667,364,50.0,1015,50.0,-1.6666666666666667,-5.0,-5.0
365,-1.6666666666666667,365,50.0,1018,50.0,-1.6666666666666667,-5.0,-5.0
366,-1.6666666666666667,366,50.0,1021,50.0,-1.6666666666666667,-5.0,-5.0
367,16.666666666666668,367,50.0,1024,50.0,3.3333333333333335,10.0,50.0
368,2.5,368,50.0,1028,50.0,12.5,50.0,10.0
369,-1.6666666666666667,369,50.0,1031,50.0,-1.6666666666666667,-5.0,-5.0
370,5.0,370,50.0,1033,50.0,25.0,50.0,10.0
371,16.666666666666668,371,50.0,1036,50.0,3.3333333333333335,10.0,50.0
372,16.666666666666668,372,50.0,1039,50.0,3.3333333333333335,10.0,50.0
373,16.666666666666668,373,50.0,1042,50.0,3.3333333333333335,10.0,50.0
374,16.666666666666668,374,50.0,1045,50.0,3.3333333333333335,10.0,50.0
375,25.0,375,50.0,1047,50.0,5.0,10.0,50.0
376,16.666666666666668,376,50.0,1050,50.0,3.3333333333333335,10.0,50.0
377,16.666666666666668,377,50.0,1053,50.0,3.3333333333333335,10.0,50.0
378,2.5,378,50.0,1057,50.0,12.5,50.0,10.0
379,3.3333333333333335,379,50.0,1060,50.0,16.666666666666668,50.0,10.0
380,-2.5,380,50.0,1062,50.0,-2.5,-5.0,-5.0
381,16.666666666666668,381,50.0,1065,50.0,3.3333333333333335,10.0,50.0
382,-1.6666666666666667,382,50.0,1068,50.0,-1.6666666666666667,-5.0,-5.0
383,3.3333333333333335,383,50.0,1071,50.0,16.666666666666668,50.0,10.0
384,3.3333333333333335,384,50.0,1074,50.0,16.666666666666668,50.0,10.0
385,16.666666666666668,385,50.0,1077,50.0,3.3333333333333335,10.0,50.0
386,-1.6666666666666667,386,50.0,1080,50.0,-1.6666666666666667,-5.0,-5.0
387,-1.6666666666666667,387,50.0,1083,50.0,-1.6666666666666667,-5.0,-5.0
388,-1.6666666666666667,388,50.0,1086,50.0,-1.6666666666666667,-5.0,-5.0
389,25.0,389,50.0,1088,50.0,5.0,10.0,50.0
390,-1.6666666666666667,390,50.0,1091,50.0,-1.6666666666666667,-5.0,-5.0
391,3.3333333333333335,391,50.0,1094,50.0,16.666666666666668,50.0,10.0
392,16.666666666666668,392,50.0,1097,50.0,3.3333333333333335,10.0,50.0
393,16.666666666666668,393,50.0,1100,50.0,3.3333333333333335,10.0,50.0
394,-2.5,394,50.0,1102,50.0,-2.5,-5.0,-5.0
395,-1.6666666666666667,395,50.0,1105,50.0,-1.6666666666666667,-5.0,-5.0
396,-5.0,396,50.0,1107,50.0,-5.0,-10.0,-10.0
397,-1.6666666666666667,397,50.0,1110,50.0,-1.6666666666666667,-5.0,-5.0
398,16.666666666666668,398,50.0,1113,50.0,3.3333333333333335,10.0,50.0
399,16.666666666666668,399,50.0,1116,50.0,3.3333333333333335,10.0,50.0
400,-5.0,400,50.0,1118,50.0,-5.0,-10.0,-10.0
401,16.666666666666668,401,50.0,1121,50.0,3.3333333333333335,10.0,50.0
402,-1.6666666666666667,402,50.0,1124,50.0,-1.6666666666666667,-5.0,-5.0
403,16.666666666666668,403,50.0,1127,50.0,3.3333333333333335,10.0,50.0
404,25.0,404,50.0,1129,50.0,5.0,10.0,50.0
405,25.0,405,50.0,1131,50.0,5.0,10.0,50.0
406,16.666666666666668,406,50.0,1134,50.0,3.3333333333333335,10.0,50.0
407,16.666666666666668,407,50.0,1137,50.0,3.3333333333333335,10.0,50.0
408,-2.5,408,50.0,1139,50.0,-2.5,-5.0,-5.0
409,16.666666666666668,409,50.0,1142,50.0,3.3333333333333335,10.0,50.0
410,5.0,410,50.0,1144,50.0,25.0,50.0,10.0
411,16.666666666666668,411,50.0,1147,50.0,3.3333333333333335,10.0,50.0
412,25.0,412,50.0,1149,50.0,5.0,10.0,50.0
413,25.0,413,50.0,1151,50.0,5.0,10.0,50.0
414,16.666666666666668,414,50.0,1154,50.0,3.3333333333333335,10.0,50.0
415,16.666666666666668,415,50.0,1157,50.0,3.3333333333333335,10.0,50.0
416,3.3333333333333335,416,50.0,1160,50.0,16.666666666666668,50.0,10.0
417,25.0,417,50.0,1162,50.0,5.0,10.0,50.0
418,3.3333333333333335,418,50.0,1165,50.0,16.666666666666668,50.0,10.0
419,16.666666666666668,419,50.0,1168,50.0,3.3333333333333335,10.0,50.0
420,-2.5,420,50.0,1170,50.0,-2.5,-5.0,-5.0
421,25.0,421,50.0,1172,50.0,5.0,10.0,50.0
422,25.0,422,50.0,1174,50.0,5.0,10.0,50.0
423,16.666666666666668,423,50.0,1177,50.0,3.3333333333333335,10.0,50.0
424,25.0,424,50.0,1179,50.0,5.0,10.0,50.0
425,-1.6666666666666667,425,50.0,1182,50.0,-1.6666666666666667,-5.0,-5.0
426,25.0,426,50.0,1184,50.0,5.0,10.0,50.0
427,16.666666666666668,427,50.0,1187,50.0,3.3333333333333335,10.0,50.0
428,25.0,428,50.0,1189,50.0,5.0,10.0,50.0
429,16.666666666666668,429,50.0,1192,50.0,3.3333333333333335,10.0,50.0
430,-2.5,430,50.0,1194,50.0,-2.5,-5.0,-5.0
431,25.0,431,50.0,1196,50.0,5.0,10.0,50.0
432,16.666666666666668,432,50.0,1199,50.0,3.3333333333333335,10.0,50.0
433,16.666666666666668,433,50.0,1202,50.0,3.3333333333333335,10.0,50.0
434,25.0,434,50.0,1204,50.0,5.0,10.0,50.0
435,25.0,435,50.0,1206,50.0,5.0,10.0,50.0
436,25.0,436,50.0,1208,50.0,5.0,10.0,50.0
437,25.0,437,50.0,1210,50.0,5.0,10.0,50.0
438,25.0,438,50.0,1212,50.0,5.0,10.0,50.0
439,25.0,439,50.0,1214,50.0,5.0,10.0,50.0
440,16.666666666666668,440,50.0,1217,50.0,3.3333333333333335,10.0,50.0
441,-2.5,441,50.0,1219,50.0,-2.5,-5.0,-5.0
442,16.666666666666668,442,50.0,1222,50.0,3.3333333333333335,10.0,50.0
443,16.666666666666668,443,50.0,1225,50.0,3.3333333333333335,10.0,50.0
444,25.0,444,50.0,1227,50.0,5.0,10.0,50.0
445,-1.6666666666666667,445,50.0,1230,50.0,-1.6666666666666667,-5.0,-5.0
446,25.0,446,50.0,1232,50.0,5.0,10.0,50.0
447,25.0,447,50.0,1234,50.0,5.0,10.0,50.0
448,25.0,448,50.0,1236,50.0,5.0,10.0,50.0
449,25.0,449,50.0,1238,50.0,5.0,10.0,50.0
450,25.0,450,50.0,1240,50.0,5.0,10.0,50.0
451,25.0,451,50.0,1242,50.0,5.0,10.0,50.0
452,16.666666666666668,452,50.0,1245,50.0,3.3333333333333335,10.0,50.0
453,25.0,453,50.0,1247,50.0,5.0,10.0,50.0
454,25.0,454,50.0,1249,50.0,5.0,10.0,50.0
455,25.0,455,50.0,1251,50.0,5.0,10.0,50.0
456,25.0,456,50.0,1253,50.0,5.0,10.0,50.0
457,25.0,457,50.0,1255,50.0,5.0,10.0,50.0
458,25.0,458,50.0,1257,50.0,5.0,10.0,50.0
459,25.0,459,50.0,1259,50.0,5.0,10.0,50.0
460,25.0,460,50.0,1261,50.0,5.0,10.0,50.0
461,25.0,461,50.0,1263,50.0,5.0,10.0,50.0
462,-2.5,462,50.0,1265,50.0,-2.5,-5.0,-5.0
463,-2.5,463,50.0,1267,50.0,-2.5,-5.0,-5.0
464,25.0,464,50.0,1269,50.0,5.0,10.0,50.0
465,25.0,465,50.0,1271,50.0,5.0,10.0,50.0
466,25.0,466,50.0,1273,50.0,5.0,10.0,50.0
467,25.0,467,50.0,1275,50.0,5.0,10.0,50.0
468,25.0,468,50.0,1277,50.0,5.0,10.0,50.0
469,25.0,469,50.0,1279,50.0,5.0,10.0,50.0
470,25.0,470,50.0,1281,50.0,5.0,10.0,50.0
471,25.0,471,50.0,1283,50.0,5.0,10.0,50.0
472,-2.5,472,50.0,1285,50.0,-2.5,-5.0,-5.0
473,25.0,473,50.0,1287,50.0,5.0,10.0,50.0
474,3.3333333333333335,474,50.0,1290,50.0,16.666666666666668,50.0,10.0
475,25.0,475,50.0,1292,50.0,5.0,10.0,50.0
476,25.0,476,50.0,1294,50.0,5.0,10.0,50.0
477,25.0,477,50.0,1296,50.0,5.0,10.0,50.0
478,25.0,478,50.0,1298,50.0,5.0,10.0,50.0
479,5.0,479,50.0,1300,50.0,25.0,50.0,10.0
480,25.0,480,50.0,1302,50.0,5.0,10.0,50.0
481,25.0,481,50.0,1304,50.0,5.0,10.0,50.0
482,25.0,482,50.0,1306,50.0,5.0,10.0,50.0
483,25.0,483,50.0,1308,50.0,5.0,10.0,50.0
484,25.0,484,50.0,1310,50.0,5.0,10.0,50.0
485,25.0,485,50.0,1312,50.0,5.0,10.0,50.0
486,16.666666666666668,486,50.0,1315,50.0,3.3333333333333335,10.0,50.0
487,25.0,487,50.0,1317,50.0,5.0,10.0,50.0
488,-2.5,488,50.0,1319,50.0,-2.5,-5.0,-5.0
489,25.0,489,50.0,1321,50.0,5.0,10.0,50.0
490,25.0,490,50.0,1323,50.0,5.0,10.0,50.0
491,16.666666666666668,491,50.0,1326,50.0,3.3333333333333335,10.0,50.0
492,25.0,492,50.0,1328,50.0,5.0,10.0,50.0
493,25.0,493,50.0,1330,50.0,5.0,10.0,50.0
494,16.666666666666668,494,50.0,1333,50.0,3.3333333333333335,10.0,50.0
495,16.666666666666668,495,50.0,1336,50.0,3.3333333333333335,10.0,50.0
496,25.0,496,50.0,1338,50.0,5.0,10.0,50.0
497,25.0,497,50.0,1340,50.0,5.0,10.0,50.0
498,25.0,498,50.0,1342,50.0,5.0,10.0,50.0
499,25.0,499,50.0,1344,50.0,5.0,10.0,50.0
500,16.666666666666668,500,50.0,1347,50.0,3.3333333333333335,10.0,50.0
501,25.0,501,50.0,1349,50.0,5.0,10.0,50.0
502,25.0,502,50.0,1351,50.0,5.0,10.0,50.0
503,25.0,503,50.0,1353,50.0,5.0,10.0,50.0
504,16.666666666666668,504,50.0,1356,50.0,3.3333333333333335,10.0,50.0
505,16.666666666666668,505,50.0,1359,50.0,3.3333333333333335,10.0,50.0
506,-5.0,506,50.0,1361,50.0,-5.0,-10.0,-10.0
507,16.666666666666668,507,50.0,1364,50.0,3.3333333333333335,10.0,50.0
508,16.666666666666668,508,50.0,1367,50.0,3.3333333333333335,10.0,50.0
509,25.0,509,50.0,1369,50.0,5.0,10.0,50.0
510,25.0,510,50.0,1371,50.0,5.0,10.0,50.0
511,25.0,511,50.0,1373,50.0,5.0,10.0,50.0
512,25.0,512,50.0,1375,50.0,5.0,10.0,50.0
513,25.0,513,50.0,1377,50.0,5.0,10.0,50.0
514,25.0,514,50.0,1379,50.0,5.0,10.0,50.0
515,3.3333333333333335,515,50.0,1382,50.0,16.666666666666668,50.0,10.0
516,25.0,516,50.0,1384,50.0,5.0,10.0,50.0
517,16.666666666666668,517,50.0,1387,50.0,3.3333333333333335,10.0,50.0
518,25.0,518,50.0,1389,50.0,5.0,10.0,50.0
519,25.0,519,50.0,1391,50.0,5.0,10.0,50.0
520,-2.5,520,50.0,1393,50.0,-2.5,-5.0,-5.0
521,25.0,521,50.0,1395,50.0,5.0,10.0,50.0
522,-1.6666666666666667,522,50.0,1398,50.0,-1.6666666666666667,-5.0,-5.0
523,16.666666666666668,523,50.0,1401,50.0,3.3333333333333335,10.0,50.0
524,25.0,524,50.0,1403,50.0,5.0,10.0,50.0
525,25.0,525,50.0,1405,50.0,5.0,10.0,50.0
526,16.666666666666668,526,50.0,1408,50.0,3.3333333333333335,10.0,50.0
527,25.0,527,50.0,1410,50.0,5.0,10.0,50.0
528,25.0,528,50.0,1412,50.0,5.0,10.0,50.0
529,16.666666666666668,529,50.0,1415,50.0,3.3333333333333335,10.0,50.0
530,16.666666666666668,530,50.0,1418,50.0,3.3333333333333335,10.0,50.0
531,5.0,531,50.0,1420,50.0,25.0,50.0,10.0
532,16.666666666666668,532,50.0,1423,50.0,3.3333333333333335,10.0,50.0
533,25.0,533,50.0,1425,50.0,5.0,10.0,50.0
534,25.0,534,50.0,1427,50.0,5.0,10.0,50.0
535,25.0,535,50.0,1429,50.0,5.0,10.0,50.0
536,16.666666666666668,536,50.0,1432,50.0,3.3333333333333335,10.0,50.0
537,16.666666666666668,537,50.0,1435,50.0,3.3333333333333335,10.0,50.0
538,16.666666666666668,538,50.0,1438,50.0,3.3333333333333335,10.0,50.0
539,25.0,539,50.0,1440,50.0,5.0,10.0,50.0
540,16.666666666666668,540,50.0,1443,50.0,3.3333333333333335,10.0,50.0
541,16.666666666666668,541,50.0,1446,50.0,3.3333333333333335,10.0,50.0
542,3.3333333333333335,542,50.0,1449,50.0,16.666666666666668,50.0,10.0
543,16.666666666666668,543,50.0,1452,50.0,3.3333333333333335,10.0,50.0
544,-2.5,544,50.0,1454,50.0,-2.5,-5.0,-5.0
545,25.0,545,50.0,1456,50.0,5.0,10.0,50.0
546,25.0,546,50.0,1458,50.0,5.0,10.0,50.0
547,25.0,547,50.0,1460,50.0,5.0,10.0,50.0
548,25.0,548,50.0,1462,50.0,5.0,10.0,50.0
549,-2.5,549,50.0,1464,50.0,-2.5,-5.0,-5.0
550,16.666666666666668,550,50.0,1467,50.0,3.3333333333333335,10.0,50.0
551,25.0,551,50.0,1469,50.0,5.0,10.0,50.0
552,25.0,552,50.0,1471,50.0,5.0,10.0,50.0
553,25.0,553,50.0,1473,50.0,5.0,10.0,50.0
554,-2.5,554,50.0,1475,50.0,-2.5,-5.0,-5.0
555,-2.5,555,50.0,1477,50.0,-2.5,-5.0,-5.0
556,25.0,556,50.0,1479,50.0,5.0,10.0,50.0
557,16.666666666666668,557,50.0,1482,50.0,3.3333333333333335,10.0,50.0
558,25.0,558,50.0,1484,50.0,5.0,10.0,50.0
559,16.666666666666668,559,50.0,1487,50.0,3.3333333333333335,10.0,50.0
560,16.666666666666668,560,50.0,1490,50.0,3.3333333333333335,10.0,50.0
561,25.0,561,50.0,1492,50.0,5.0,10.0,50.0
562,16.666666666666668,562,50.0,1495,50.0,3.3333333333333335,10.0,50.0
563,-1.6666666666666667,563,50.0,1498,50.0,-1.6666666666666667,-5.0,-5.0
564,25.0,564,50.0,1500,50.0,5.0,10.0,50.0
565,25.0,565,50.0,1502,50.0,5.0,10.0,50.0
566,25.0,566,50.0,1504,50.0,5.0,10.0,50.0
567,25.0,567,50.0,1506,50.0,5.0,10.0,50.0
568,16.666666666666668,568,50.0,1509,50.0,3.3333333333333335,10.0,50.0
569,25.0,569,50.0,1511,50.0,5.0,10.0,50.0
570,-1.6666666666666667,570,50.0,1514,50.0,-1.6666666666666667,-5.0,-5.0
571,-2.5,571,50.0,1516,50.0,-2.5,-5.0,-5.0
572,16.666666666666668,572,50.0,1519,50.0,3.3333333333333335,10.0,50.0
573,25.0,573,50.0,1521,50.0,5.0,10.0,50.0
574,25.0,574,50.0,1523,50.0,5.0,10.0,50.0
575,-1.6666666666666667,575,50.0,1526,50.0,-1.6666666666666667,-5.0,-5.0
576,-2.5,576,50.0,1528,50.0,-2.5,-5.0,-5.0
577,25.0,577,50.0,1530,50.0,5.0,10.0,50.0
578,25.0,578,50.0,1532,50.0,5.0,10.0,50.0
579,25.0,579,50.0,1534,50.0,5.0,10.0,50.0
580,25.0,580,50.0,1536,50.0,5.0,10.0,50.0
581,25.0,581,50.0,1538,50.0,5.0,10.0,50.0
582,25.0,582,50.0,1540,50.0,5.0,10.0,50.0
583,16.666666666666668,583,50.0,1543,50.0,3.3333333333333335,10.0,50.0
584,25.0,584,50.0,1545,50.0,5.0,10.0,50.0
585,25.0,585,50.0,1547,50.0,5.0,10.0,50.0
586,25.0,586,50.0,1549,50.0,5.0,10.0,50.0
587,25.0,587,50.0,1551,50.0,5.0,10.0,50.0
588,25.0,588,50.0,1553,50.0,5.0,10.0,50.0
589,16.666666666666668,589,50.0,1556,50.0,3.3333333333333335,10.0,50.0
590,16.666666666666668,590,50.0,1559,50.0,3.3333333333333335,10.0,50.0
591,25.0,591,50.0,1561,50.0,5.0,10.0,50.0
592,25.0,592,50.0,1563,50.0,5.0,10.0,50.0
593,25.0,593,50.0,1565,50.0,5.0,10.0,50.0
594,16.666666666666668,594,50.0,1568,50.0,3.3333333333333335,10.0,50.0
595,-1.6666666666666667,595,50.0,1571,50.0,-1.6666666666666667,-5.0,-5.0
596,25.0,596,50.0,1573,50.0,5.0,10.0,50.0
597,25.0,597,50.0,1575,50.0,5.0,10.0,50.0
598,-1.6666666666666667,598,50.0,1578,50.0,-1.6666666666666667,-5.0,-5.0
599,25.0,599,50.0,1580,50.0,5.0,10.0,50.0
600,25.0,600,50.0,1582,50.0,5.0,10.0,50.0
601,25.0,601,50.0,1584,50.0,5.0,10.0,50.0
602,3.3333333333333335,602,50.0,1587,50.0,16.666666666666668,50.0,10.0
603,25.0,603,50.0,1589,50.0,5.0,10.0,50.0
604,16.666666666666668,604,50.0,1592,50.0,3.3333333333333335,10.0,50.0
605,25.0,605,50.0,1594,50.0,5.0,10.0,50.0
606,25.0,606,50.0,1596,50.0,5.0,10.0,50.0
607,25.0,607,50.0,1598,50.0,5.0,10.0,50.0
608,16.666666666666668,608,50.0,1601,50.0,3.3333333333333335,10.0,50.0
609,25.0,609,50.0,1603,50.0,5.0,10.0,50.0
610,-2.5,610,50.0,1605,50.0,-2.5,-5.0,-5.0
611,-2.5,611,50.0,1607,50.0,-2.5,-5.0,-5.0
612,25.0,612,50.0,1609,50.0,5.0,10.0,50.0
613,-2.5,613,50.0,1611,50.0,-2.5,-5.0,-5.0
614,25.0,614,50.0,1613,50.0,5.0,10.0,50.0
615,-2.5,615,50.0,1615,50.0,-2.5,-5.0,-5.0
616,25.0,616,50.0,1617,50.0,5.0,10.0,50.0
617,16.666666666666668,617,50.0,1620,50.0,3.3333333333333335,10.0,50.0
618,16.666666666666668,618,50.0,1623,50.0,3.3333333333333335,10.0,50.0
619,-1.6666666666666667,619,50.0,1626,50.0,-1.6666666666666667,-5.0,-5.0
620,25.0,620,50.0,1628,50.0,5.0,10.0,50.0
621,5.0,621,50.0,1630,50.0,25.0,50.0,10.0
622,16.666666666666668,622,50.0,1633,50.0,3.3333333333333335,10.0,50.0
623,-2.5,623,50.0,1635,50.0,-2.5,-5.0,-5.0
624,25.0,624,50.0,1637,50.0,5.0,10.0,50.0
625,25.0,625,50.0,1639,50.0,5.0,10.0,50.0
626,25.0,626,50.0,1641,50.0,5.0,10.0,50.0
627,25.0,627,50.0,1643,50.0,5.0,10.0,50.0
628,25.0,628,50.0,1645,50.0,5.0,10.0,50.0
629,16.666666666666668,629,50.0,1648,50.0,3.3333333333333335,10.0,50.0
630,25.0,630,50.0,1650,50.0,5.0,10.0,50.0
631,16.666666666666668,631,50.0,1653,50.0,3.3333333333333335,10.0,50.0
632,25.0,632,50.0,1655,50.0,5.0,10.0,50.0
633,25.0,633,50.0,1657,50.0,5.0,10.0,50.0
634,25.0,634,50.0,1659,50.0,5.0,10.0,50.0
635,25.0,635,50.0,1661,50.0,5.0,10.0,50.0
636,-2.5,636,50.0,1663,50.0,-2.5,-5.0,-5.0
637,25.0,637,50.0,1665,50.0,5.0,10.0,50.0
638,-2.5,638,50.0,1667,50.0,-2.5,-5.0,-5.0
639,25.0,639,50.0,1669,50.0,5.0,10.0,50.0
640,-2.5,640,50.0,1671,50.0,-2.5,-5.0,-5.0
641,25.0,641,50.0,1673,50.0,5.0,10.0,50.0
642,-1.6666666666666667,642,50.0,1676,50.0,-1.6666666666666667,-5.0,-5.0
643,16.666666666666668,643,50.0,1679,50.0,3.3333333333333335,10.0,50.0
644,16.666666666666668,644,50.0,1682,50.0,3.3333333333333335,10.0,50.0
645,25.0,645,50.0,1684,50.0,5.0,10.0,50.0
646,-2.5,646,50.0,1686,50.0,-2.5,-5.0,-5.0
647,16.666666666666668,647,50.0,1689,50.0,3.3333333333333335,10.0,50.0
648,25.0,648,50.0,1691,50.0,5.0,10.0,50.0
649,25.0,649,50.0,1693,50.0,5.0,10.0,50.0
650,25.0,650,50.0,1695,50.0,5.0,10.0,50.0
651,16.666666666666668,651,50.0,1698,50.0,3.3333333333333335,10.0,50.0
652,16.666666666666668,652,50.0,1701,50.0,3.3333333333333335,10.0,50.0
653,16.666666666666668,653,50.0,1704,50.0,3.3333333333333335,10.0,50.0
654,25.0,654,50.0,1706,50.0,5.0,10.0,50.0
655,16.666666666666668,655,50.0,1709,50.0,3.3333333333333335,10.0,50.0
656,25.0,656,50.0,1711,50.0,5.0,10.0,50.0
657,25.0,657,50.0,1713,50.0,5.0,10.0,50.0
658,25.0,658,50.0,1715,50.0,5.0,10.0,50.0
659,16.666666666666668,659,50.0,1718,50.0,3.3333333333333335,10.0,50.0
660,-1.6666666666666667,660,50.0,1721,50.0,-1.6666666666666667,-5.0,-5.0
661,25.0,661,50.0,1723,50.0,5.0,10.0,50.0
662,-2.5,662,50.0,1725,50.0,-2.5,-5.0,-5.0
663,25.0,663,50.0,1727,50.0,5.0,10.0,50.0
664,16.666666666666668,664,50.0,1730,50.0,3.3333333333333335,10.0,50.0
665,-2.5,665,50.0,1732,50.0,-2.5,-5.0,-5.0
666,25.0,666,50.0,1734,50.0,5.0,10.0,50.0
667,25.0,667,50.0,1736,50.0,5.0,10.0,50.0
668,-2.5,668,50.0,1738,50.0,-2.5,-5.0,-5.0
669,25.0,669,50.0,1740,50.0,5.0,10.0,50.0
670,25.0,670,50.0,1742,50.0,5.0,10.0,50.0
671,25.0,671,50.0,1744,50.0,5.0,10.0,50.0
672,25.0,672,50.0,1746,50.0,5.0,10.0,50.0
673,-2.5,673,50.0,1748,50.0,-2.5,-5.0,-5.0
674,16.666666666666668,674,50.0,1751,50.0,3.3333333333333335,10.0,50.0
675,25.0,675,50.0,1753,50.0,5.0,10.0,50.0
676,25.0,676,50.0,1755,50.0,5.0,10.0,50.0
677,25.0,677,50.0,1757,50.0,5.0,10.0,50.0
678,25.0,678,50.0,1759,50.0,5.0,10.0,50.0
679,25.0,679,50.0,1761,50.0,5.0,10.0,50.0
680,-2.5,680,50.0,1763,50.0,-2.5,-5.0,-5.0
681,16.666666666666668,681,50.0,1766,50.0,3.3333333333333335,10.0,50.0
682,25.0,682,50.0,1768,50.0,5.0,10.0,50.0
683,25.0,683,50.0,1770,50.0,5.0,10.0,50.0
684,25.0,684,50.0,1772,50.0,5.0,10.0,50.0
685,25.0,685,50.0,1774,50.0,5.0,10.0,50.0
686,25.0,686,50.0,1776,50.0,5.0,10.0,50.0
687,3.3333333333333335,687,50.0,1779,50.0,16.666666666666668,50.0,10.0
688,25.0,688,50.0,1781,50.0,5.0,10.0,50.0
689,16.666666666666668,689,50.0,1784,50.0,3.3333333333333335,10.0,50.0
690,25.0,690,50.0,1786,50.0,5.0,10.0,50.0
691,-2.5,691,50.0,1788,50.0,-2.5,-5.0,-5.0
692,16.666666666666668,692,50.0,1791,50.0,3.3333333333333335,10.0,50.0
693,25.0,693,50.0,1793,50.0,5.0,10.0,50.0
694,25.0,694,50.0,1795,50.0,5.0,10.0,50.0
695,25.0,695,50.0,1797,50.0,5.0,10.0,50.0
696,-2.5,696,50.0,1799,50.0,-2.5,-5.0,-5.0
697,-2.5,697,50.0,1801,50.0,-2.5,-5.0,-5.0
698,16.666666666666668,698,50.0,1804,50.0,3.3333333333333335,10.0,50.0
699,-1.6666666666666667,699,50.0,1807,50.0,-1.6666666666666667,-5.0,-5.0
700,25.0,700,50.0,1809,50.0,5.0,10.0,50.0
701,16.666666666666668,701,50.0,1812,50.0,3.3333333333333335,10.0,50.0
702,25.0,702,50.0,1814,50.0,5.0,10.0,50.0
703,-1.6666666666666667,703,50.0,1817,50.0,-1.6666666666666667,-5.0,-5.0
704,25.0,704,50.0,1819,50.0,5.0,10.0,50.0
705,25.0,705,50.0,1821,50.0,5.0,10.0,50.0
706,25.0,706,50.0,1823,50.0,5.0,10.0,50.0
707,25.0,707,50.0,1825,50.0,5.0,10.0,50.0
708,-2.5,708,50.0,1827,50.0,-2.5,-5.0,-5.0
709,16.666666666666668,709,50.0,1830,50.0,3.3333333333333335,10.0,50.0
710,25.0,710,50.0,1832,50.0,5.0,10.0,50.0
711,25.0,711,50.0,1834,50.0,5.0,10.0,50.0
712,25.0,712,50.0,1836,50.0,5.0,10.0,50.0
713,16.666666666666668,713,50.0,1839,50.0,3.3333333333333335,10.0,50.0
714,25.0,714,50.0,1841,50.0,5.0,10.0,50.0
715,25.0,715,50.0,1843,50.0,5.0,10.0,50.0
716,16.666666666666668,716,50.0,1846,50.0,3.3333333333333335,10.0,50.0
717,25.0,717,50.0,1848,50.0,5.0,10.0,50.0
718,25.0,718,50.0,1850,50.0,5.0,10.0,50.0
719,16.666666666666668,719,50.0,1853,50.0,3.3333333333333335,10.0,50.0
720,25.0,720,50.0,1855,50.0,5.0,10.0,50.0
721,5.0,721,50.0,1857,50.0,25.0,50.0,10.0
722,25.0,722,50.0,1859,50.0,5.0,10.0,50.0
723,25.0,723,50.0,1861,50.0,5.0,10.0,50.0
724,-2.5,724,50.0,1863,50.0,-2.5,-5.0,-5.0
725,16.666666666666668,725,50.0,1866,50.0,3.3333333333333335,10.0,50.0
726,16.666666666666668,726,50.0,1869,50.0,3.3333333333333335,10.0,50.0
727,25.0,727,50.0,1871,50.0,5.0,10.0,50.0
728,16.666666666666668,728,50.0,1874,50.0,3.3333333333333335,10.0,50.0
729,25.0,729,50.0,1876,50.0,5.0,10.0,50.0
730,25.0,730,50.0,1878,50.0,5.0,10.0,50.0
731,25.0,731,50.0,1880,50.0,5.0,10.0,50.0
732,25.0,732,50.0,1882,50.0,5.0,10.0,50.0
733,16.666666666666668,733,50.0,1885,50.0,3.3333333333333335,10.0,50.0
734,-1.6666666666666667,734,50.0,1888,50.0,-1.6666666666666667,-5.0,-5.0
735,3.3333333333333335,735,50.0,1891,50.0,16.666666666666668,50.0,10.0
736,25.0,736,50.0,1893,50.0,5.0,10.0,50.0
737,25.0,737,50.0,1895,50.0,5.0,10.0,50.0
738,25.0,738,50.0,1897,50.0,5.0,10.0,50.0
739,25.0,739,50.0,1899,50.0,5.0,10.0,50.0
740,25.0,740,50.0,1901,50.0,5.0,10.0,50.0
741,25.0,741,50.0,1903,50.0,5.0,10.0,50.0
742,25.0,742,50.0,1905,50.0,5.0,10.0,50.0
743,25.0,743,50.0,1907,50.0,5.0,10.0,50.0
744,25.0,744,50.0,1909,50.0,5.0,10.0,50.0
745,25.0,745,50.0,1911,50.0,5.0,10.0,50.0
746,25.0,746,50.0,1913,50.0,5.0,10.0,50.0
747,25.0,747,50.0,1915,50.0,5.0,10.0,50.0
748,25.0,748,50.0,1917,50.0,5.0,10.0,50.0
749,25.0,749,50.0,1919,50.0,5.0,10.0,50.0
750,16.666666666666668,750,50.0,1922,50.0,3.3333333333333335,10.0,50.0
751,25.0,751,50.0,1924,50.0,5.0,10.0,50.0
752,25.0,752,50.0,1926,50.0,5.0,10.0,50.0
753,25.0,753,50.0,1928,50.0,5.0,10.0,50.0
754,16.666666666666668,754,50.0,1931,50.0,3.3333333333333335,10.0,50.0
755,25.0,755,50.0,1933,50.0,5.0,10.0,50.0
756,-2.5,756,50.0,1935,50.0,-2.5,-5.0,-5.0
757,25.0,757,50.0,1937,50.0,5.0,10.0,50.0
758,25.0,758,50.0,1939,50.0,5.0,10.0,50.0
759,25.0,759,50.0,1941,50.0,5.0,10.0,50.0
